ID	Name	QuantityMedian	LossMedian	DowntimeMedian	QuantityMean	LossMean	DowntimeMean
	MEP.M.06.06	14.296	0	0	14.8249	2.81906	0.0290913
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	211.268	0	0	213.237	906.187	0.290826
	MEP.M.08.01	98.7365	0	0	98.7365	132	0.0704
	MEP.P.01.02	3.76259	0	0	3.77332	0	0
	MEP.P.02.06	56.5461	0	0	57.1039	0	0
	MEP.P.03.02	31.9429	0	0	32.2559	0	0
	MEP.P.06.01	29.7295	507.349	0.181778	29.7612	519.118	0.213933
287	bld-287
	B1035.001	202.878	0	0	210.769	328.586	0.220668
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	183.971	0	0	189.352	14.1309	0.0804059
	B3011.011z	463.566	0	0	503.115	186.71	0.517031
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	43.424	101777	170.414	43.834	103871	173.9
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	130.644	103725	8.775	131.898	104117	8.80574
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	2811.6	3269.53	0	2910.48	3511.29	0
	E2022.022z	460.558	2242.57	0	473.652	2593.48	0
	MEP.L.01.01	4.56111	18838.1	22.4344	4.92593	21573.5	25.692
	MEP.M.06.06	6.08652	0	0	6.25059	0.152887	0.00148863
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	90.5226	0	0	91.4503	263.804	0.08472
	MEP.M.08.01	42.2006	0	0	42.2006	33	0.0176
	MEP.P.01.02	1.60745	0	0	1.61295	0	0
	MEP.P.02.06	23.6967	0	0	24.0949	0	0
	MEP.P.03.02	13.776	0	0	13.9021	0	0
	MEP.P.06.01	12.7298	0	0	12.7339	224.855	0.0903683
288	bld-288
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	296.661	0	0	308.211	18.7552	0.0946108
	B3011.011z	758.578	0	0	839.616	292.434	0.864961
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	70.4509	167301	279.743	71.4575	170129	284.813
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	216.246	166227	14.0626	217.897	168914	14.2874
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	812.969	0	0	820.861	2322.2	3.17038
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4648.92	5614.18	0	4849.02	5854.09	0
	E2022.022z	736.745	3767.82	0	763.955	4171.38	0
	MEP.L.01.01	7.54254	31363.2	37.3506	8.02811	35498.1	42.275
	MEP.M.06.06	10.0973	0	0	10.3255	0.325738	0.00317167
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	147.908	0	0	149.754	488.363	0.156751
	MEP.M.08.01	69.4082	0	0	69.4082	198	0.1056
	MEP.P.01.02	2.64368	0	0	2.65613	0	0
	MEP.P.02.06	39.2436	0	0	39.7214	0	0
	MEP.P.03.02	22.4266	0	0	22.7535	0	0
	MEP.P.06.01	20.9203	0	0	20.9213	392.56	0.167288
289	bld-289
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	277.793	0	0	285.313	32.9163	0.166738
	B3011.011z	707.517	0	0	771.809	297.348	0.922257
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	64.9051	153735	257.926	65.5874	155961	261.118
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	199.421	156424	13.2333	200.696	156209	13.2128
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	747.133	0	0	758.679	1774.93	2.62052
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4292.13	5069.06	0	4452.32	5315.67	0
	E2022.022z	688.533	3430.89	0	713.882	3875.87	0
	MEP.L.01.01	7.10071	28593.9	34.0528	7.53882	33245.6	39.5925
	MEP.M.06.06	9.36692	0	0	9.65653	0.403957	0.0041305
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	137.47	0	0	138.849	681.707	0.21886
	MEP.M.08.01	63.933	0	0	63.933	66	0.0352
	MEP.P.01.02	2.44114	0	0	2.45155	0	0
	MEP.P.02.06	36.5003	0	0	37.0628	0	0
	MEP.P.03.02	20.5735	0	0	20.8512	0	0
	MEP.P.06.01	19.2939	0	0	19.2881	383.265	0.156715
290	bld-290
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	161.89	0	0	165.78	16.0847	0.0825512
	B3011.011z	390.912	0	0	431.772	159.727	0.576285
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	37.2572	87502.5	146.476	37.9671	89482.8	149.806
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	114.547	89895	7.605	115.502	90290.5	7.63471
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	431.652	0	0	438.121	1606.21	2.00285
	E2022.001u	0	0	0	0	0	0
	E2022.020z	2492.34	3002.02	0	2576.51	3138.37	0
	E2022.022z	395.628	1907.08	0	406.498	2284.47	0
	MEP.L.01.01	4.07068	15466.8	18.4196	4.31694	18085.1	21.5377
	MEP.M.06.06	5.37917	0	0	5.4862	0.464682	0.00452453
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	77.9926	0	0	79.209	284.012	0.0911421
	MEP.M.08.01	36.8733	0	0	36.8733	99	0.0527999
	MEP.P.01.02	1.40543	0	0	1.40903	0	0
	MEP.P.02.06	21.0365	0	0	21.1568	0	0
	MEP.P.03.02	12.0241	0	0	12.1424	0	0
	MEP.P.06.01	11.0776	0	0	11.089	195.195	0.0775525
291	bld-291
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	259.222	0	0	267.759	14.7364	0.0758032
	B3011.011z	665.809	0	0	726.784	236.11	0.827344
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	60.6431	144217	241.275	61.5	146058	244.562
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	184.892	141946	12.0084	186.495	143769	12.1613
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	697.118	0	0	711.067	1924.62	2.71796
	E2022.001u	0	0	0	0	0	0
	E2022.020z	3992.59	4711.77	0	4122.52	4959.99	0
	E2022.022z	654.932	3510.19	0	670.944	3774.16	0
	MEP.L.01.01	6.50265	26058.2	31.0329	6.90026	29874.8	35.5782
	MEP.M.06.06	8.69153	0	0	8.94903	0.679362	0.00661484
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	128.459	0	0	129.385	543.929	0.174583
	MEP.M.08.01	59.7425	0	0	59.7425	32.9999	0.0176
	MEP.P.01.02	2.26413	0	0	2.27868	0	0
	MEP.P.02.06	33.9564	0	0	34.4468	0	0
	MEP.P.03.02	19.252	0	0	19.5382	0	0
	MEP.P.06.01	18.004	0	0	18.0306	326.101	0.136416
292	bld-292
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	188.279	0	0	193.973	13.2756	0.0699761
	B3011.011z	472.795	0	0	522.378	183.414	0.647724
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	44.6788	105227	175.79	45.1809	107186	179.465
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	135.378	103725	8.775	135.907	106812	9.03438
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	506.865	0	0	516.548	1130.91	1.76278
	E2022.001u	0	0	0	0	0	0
	E2022.020z	2941.46	3455.56	0	3008.46	3645.57	0
	E2022.022z	466.564	2274.14	0	484.923	2670.88	0
	MEP.L.01.01	4.66363	19915.9	23.7181	5.01754	21862.8	26.0366
	MEP.M.06.06	6.25455	0	0	6.49632	2.076	0.0218553
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	93.1909	0	0	94.2526	417.387	0.133996
	MEP.M.08.01	43.5057	0	0	43.5057	73.098	0.0389857
	MEP.P.01.02	1.66264	0	0	1.6701	0	0
	MEP.P.02.06	24.8525	0	0	25.1504	0	0
	MEP.P.03.02	14.1765	0	0	14.3253	0	0
	MEP.P.06.01	13.1346	0	0	13.1374	250.157	0.100006
293	bld-293
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	109.002	0	0	112.14	2.39443	0.0131941
	B3011.011z	274.78	0	0	297.498	114.264	0.345236
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	25.3569	59360.5	99.4656	25.6446	61145.8	102.341
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	76.9866	61489.9	5.1931	77.3534	61923.4	5.22859
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	290.033	0	0	294.313	811.163	1.04487
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1678.29	2012.07	0	1731.31	2075.7	0
	E2022.022z	269.277	1151.21	0	276.926	1476.28	0
	MEP.L.01.01	2.68854	9639.83	11.4802	2.87478	12404.2	14.7723
	MEP.M.06.06	3.67785	0	0	3.73285	0.0534687	0.000520617
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	53.4293	0	0	54.007	241.126	0.0773796
	MEP.M.08.01	24.832	0	0	24.832	33	0.0176
	MEP.P.01.02	0.952815	0	0	0.956634	0	0
	MEP.P.02.06	14.0694	0	0	14.2236	0	0
	MEP.P.03.02	7.97367	0	0	8.08404	0	0
	MEP.P.06.01	7.48736	0	0	7.49105	143.518	0.0557124
294	bld-294
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	564.597	0	0	571.467	52.6764	0.274164
	B3011.011z	1463.96	0	0	1520.67	353.063	1.20988
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	130.042	275949	462.428	131.041	278794	467.761
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	395.427	223424	18.9014	397.017	224970	19.0283
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	1508.79	0	0	1509.55	1694.77	1.27901
	E2022.001u	0	0	0	0	0	0
	E2022.020z	8715.77	7044.32	0	8915.68	7262.6	0
	E2022.022z	1390.1	4762.66	0	1417.01	5221.12	0
	MEP.L.01.01	14.1477	43007.8	51.2184	14.6971	47684.9	56.7884
	MEP.M.06.06	18.8044	0	0	19.125	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	273.912	0	0	275.687	116.898	0.0375137
	MEP.M.08.01	127.047	0	0	127.047	66	0.0352001
	MEP.P.01.02	4.86502	0	0	4.86887	0	0
	MEP.P.02.06	72.2952	0	0	72.8911	0	0
	MEP.P.03.02	41.606	0	0	41.7532	1.42392	0.00087304
	MEP.P.06.01	38.2811	0	0	38.2811	179.421	0.0658176
295	bld-295
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	481.741	0	0	488.672	27.0616	0.152546
	B3011.011z	1253.65	0	0	1294.78	320.671	1.06318
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	111.144	236620	397.057	112.302	237892	399.135
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	339.024	188311	15.9309	340.051	191770	16.2209
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	1278.46	0	0	1282.66	1581.39	1.2036
	E2022.001u	0	0	0	0	0	0
	E2022.020z	7419.61	5925.88	0	7554.88	6168.9	0
	E2022.022z	1193.78	4039.8	0	1215.45	4494.94	0
	MEP.L.01.01	12.598	36795.7	43.8203	12.8684	39767	47.3589
	MEP.M.06.06	15.8736	0	0	16.2793	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	235.068	0	0	237.882	99	0.03177
	MEP.M.08.01	108.555	0	0	108.555	99	0.0528
	MEP.P.01.02	4.15007	0	0	4.14917	0	0
	MEP.P.02.06	61.8046	0	0	62.4162	23.7894	0.0330299
	MEP.P.03.02	35.4461	0	0	35.71	0	0
	MEP.P.06.01	32.745	0	0	32.7438	163.889	0.0602471
296	bld-296
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	429.355	0	0	435.922	39.3421	0.210576
	B3011.011z	1104.81	0	0	1154.16	333.884	1.03279
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	100.114	211051	353.711	100.694	212463	356.46
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	302.032	170423	14.4176	303.496	172748	14.6123
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	1150.33	0	0	1155.82	1368.6	1.0284
	E2022.001u	0	0	0	0	0	0
	E2022.020z	6702.01	5371.41	0	6764.27	5543.82	0
	E2022.022z	1068.48	3579.86	0	1080.75	4067.3	0
	MEP.L.01.01	11.108	32966.4	39.2599	11.3912	35734.4	42.5565
	MEP.M.06.06	14.575	0	0	14.678	2.03279	0.0216316
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	208.078	0	0	209.953	66	0.02118
	MEP.M.08.01	96.9466	0	0	96.9466	98.9999	0.0528
	MEP.P.01.02	3.69282	0	0	3.69701	0	0
	MEP.P.02.06	55.3979	0	0	55.8604	31.4379	0.0436478
	MEP.P.03.02	31.4507	0	0	31.7344	0	0
	MEP.P.06.01	29.1649	0	0	29.2089	148.16	0.0521772
297	bld-297
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	422.429	0	0	426.796	21.4325	0.117052
	B3011.011z	1098.86	0	0	1146.25	310.63	0.95899
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	97.3909	208022	349.103	98.0261	209202	350.993
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	298.608	168836	14.2833	299.03	170780	14.4463
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	1121.06	0	0	1131.37	1452.86	1.10214
	E2022.001u	0	0	0	0	0	0
	E2022.020z	6588.66	5317.7	0	6703.8	5409.6	0
	E2022.022z	1036.07	3695.07	0	1059.23	3967.07	0
	MEP.L.01.01	10.7035	31418.1	37.4162	11.0566	34716.1	41.3437
	MEP.M.06.06	13.9712	0	0	14.2327	2.65879	0.0282931
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	204.917	0	0	206.25	77	0.02471
	MEP.M.08.01	95.2583	0	0	95.2583	132	0.0704
	MEP.P.01.02	3.64262	0	0	3.65584	0	0
	MEP.P.02.06	54.343	0	0	54.839	5.24503	0.00723045
	MEP.P.03.02	31.0518	0	0	31.101	0	0
	MEP.P.06.01	28.6529	0	0	28.6808	140.843	0.0462889
298	bld-298
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	274.464	0	0	278.985	16.973	0.101456
	B3011.011z	698.735	0	0	738.643	660.478	2.08631
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	62.7602	210630	351.644	63.3412	213312	355.506
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	192.274	273119	23.1055	193.261	276489	23.3889
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	726.559	2021	4.19999	730.862	2564.4	4.24505
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4144.83	7334.71	0	4232.24	7700.97	0
	E2022.022z	669.149	5019.67	0	682.166	5478.23	0
	MEP.L.01.01	6.77998	27606.6	32.8769	7.14218	31444.6	37.4476
	MEP.M.06.06	8.98822	0	0	9.16737	0.231203	0.00225119
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	132.979	0	0	133.447	163.878	0.0526213
	MEP.M.08.01	61.4314	0	0	61.4314	102.936	0.0548994
	MEP.P.01.02	2.35445	0	0	2.35677	0.422685	4.8469e-05
	MEP.P.02.06	34.9553	0	0	35.1754	1.18456	0.000875545
	MEP.P.03.02	20.0426	0	0	20.116	0	0
	MEP.P.06.01	18.5091	0	0	18.5246	220.738	0.0845375
299	bld-299
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	302.998	0	0	310.23	30.5165	0.159005
	B3011.011z	768.215	0	0	819.307	711.617	2.34356
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	70.1891	234348	390.367	70.6178	237354	395.611
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	214.166	303492	25.675	215.135	305037	25.804
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	800.791	2021	4.2	805.748	3012.05	4.90771
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4687.32	8202.33	0	4808.05	8680.46	0
	E2022.022z	739.07	5891.84	0	758.909	6261.09	0
	MEP.L.01.01	7.58157	33377.1	39.7491	7.90843	36466.1	43.4278
	MEP.M.06.06	9.82273	0	0	10.1634	1.86194	0.0197711
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	147.659	0	0	148.895	211.196	0.0678204
	MEP.M.08.01	68.2801	0	0	68.2801	132	0.0704
	MEP.P.01.02	2.60009	0	0	2.60988	0	0
	MEP.P.02.06	38.9859	0	0	39.1895	4.99432	0.00688348
	MEP.P.03.02	22.3728	0	0	22.5192	0	0
	MEP.P.06.01	20.525	0	0	20.5747	255.508	0.0975241
300	bld-300
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	295.638	0	0	301.502	17.6579	0.0929606
	B3011.011z	761.264	0	0	816.497	718.242	2.25263
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	69.3906	233498	389.236	69.6257	235599	392.636
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	209.96	296412	25.0724	210.331	298463	25.247
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	789.05	2021	4.2	794.853	3063.53	4.90926
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4597.29	8143.92	0	4668.22	8533.55	0
	E2022.022z	724.908	5301.24	0	740.028	5778.97	0
	MEP.L.01.01	7.6416	31823.2	37.8986	7.90138	35854.7	42.6997
	MEP.M.06.06	9.88138	0	0	10.0632	0.351543	0.00342292
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	144.596	0	0	145.585	247.572	0.0794482
	MEP.M.08.01	67.2227	0	0	67.2227	66	0.0352
	MEP.P.01.02	2.56846	0	0	2.56996	0	0
	MEP.P.02.06	38.4731	0	0	38.8078	0	0
	MEP.P.03.02	21.8651	0	0	22.0049	1.78921	0.00109864
	MEP.P.06.01	20.2596	0	0	20.2654	272.199	0.0955448
301	bld-301
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	303.201	0	0	311.461	30.9983	0.160363
	B3011.011z	779.676	0	0	828.54	774.349	2.56506
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	70.9022	239065	398.999	71.3668	240541	400.893
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	216.148	308317	26.0833	217.163	309207	26.1578
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	806.085	2021	4.2	815.535	2997.93	4.74426
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4718.2	8407.31	0	4828.4	8779.91	0
	E2022.022z	751.037	5612.83	0	763.228	6005.48	0
	MEP.L.01.01	7.85952	33576.7	39.9868	8.11891	36930	43.9803
	MEP.M.06.06	10.128	0	0	10.2951	0.256174	0.00249432
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	147.827	0	0	149.355	270.384	0.0867687
	MEP.M.08.01	68.953	0	0	68.953	99	0.0528
	MEP.P.01.02	2.6264	0	0	2.6352	0	0
	MEP.P.02.06	39.5045	0	0	39.7964	6.39852	0.00882858
	MEP.P.03.02	22.2508	0	0	22.5117	0	0
	MEP.P.06.01	20.7426	0	0	20.7542	253.044	0.0931993
302	bld-302
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	286.522	0	0	293.796	21.5413	0.101745
	B3011.011z	745.45	0	0	783.382	704.46	2.24509
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	67.175	223388	372.496	67.8373	226666	377.816
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	205.014	291659	24.674	206.008	294163	24.8835
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	770.547	2021	4.2	778.451	2687.62	4.39713
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4471.57	7976.06	0	4574.31	8326.12	0
	E2022.022z	726.731	5578.38	0	739.074	6055.97	0
	MEP.L.01.01	7.45514	32384.1	38.5664	7.77791	35997.4	42.8696
	MEP.M.06.06	9.71866	0	0	9.85537	0.289056	0.00281449
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	140.539	0	0	141.262	190.678	0.0612215
	MEP.M.08.01	65.5447	0	0	65.5447	0	0
	MEP.P.01.02	2.49157	0	0	2.49491	0	0
	MEP.P.02.06	37.3531	0	0	37.5816	9.06372	0.0125328
	MEP.P.03.02	21.3896	0	0	21.514	0	0
	MEP.P.06.01	19.7817	0	0	19.7558	236.668	0.0879754
303	bld-303
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	314.756	0	0	322.772	24.9857	0.125761
	B3011.011z	806.922	0	0	853.841	801.574	2.48969
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	74.1011	247421	412.435	74.5047	251405	419.008
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	225.126	323423	27.3608	226.275	324214	27.4259
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	849.185	2021	4.2	853.989	3019.95	4.94855
	E2022.001u	0	0	0	0	0	0
	E2022.020z	4897.01	8627.3	0	4974.36	8998.24	0
	E2022.022z	788.184	5852.73	0	804.299	6333.44	0
	MEP.L.01.01	8.22272	34632.5	41.2442	8.5503	38287.9	45.5974
	MEP.M.06.06	10.5109	0	0	10.7179	0.135446	0.00131881
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	154.105	0	0	155.19	171.972	0.0552188
	MEP.M.08.01	71.7671	0	0	71.7671	0	0
	MEP.P.01.02	2.73645	0	0	2.74396	0	0
	MEP.P.02.06	41.0839	0	0	41.3176	0	0
	MEP.P.03.02	23.2596	0	0	23.4625	1.13015	0.000692112
	MEP.P.06.01	21.6749	0	0	21.6896	280.368	0.100828
304	bld-304
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	118.189	0	0	121.713	7.52897	0.0387799
	B3011.011z	297.282	0	0	326.117	118.715	0.399743
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	27.7363	64660.5	108.538	27.9666	65941.4	110.388
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	84.6263	63089	5.33	84.9429	66821.2	5.64468
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	319.955	0	0	320.409	779.105	1.13847
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1813.75	2146.22	0	1880.68	2269.99	0
	E2022.022z	293.491	1318.41	0	300.99	1627.6	0
	MEP.L.01.01	3.02892	11220.1	13.3621	3.19565	14327.6	17.0629
	MEP.M.06.06	3.92703	0	0	4.01686	0.0529586	0.00051565
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	57.3777	0	0	58.3493	240.679	0.077288
	MEP.M.08.01	27.0634	0	0	27.0634	66	0.0352
	MEP.P.01.02	1.03408	0	0	1.03629	0	0
	MEP.P.02.06	15.4842	0	0	15.5791	0	0
	MEP.P.03.02	8.75813	0	0	8.87229	0	0
	MEP.P.06.01	8.16882	0	0	8.16751	162.55	0.0713629
305	bld-305
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	118.798	0	0	121.899	7.51585	0.0375896
	B3011.011z	293.2	0	0	316.058	132.627	0.373948
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	27.3902	63974.4	107.285	27.742	65939.6	110.37
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	84.2097	64987	5.49264	84.6184	67566.3	5.70748
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	315.068	0	0	320.894	681.266	1.03884
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1815.5	2085.79	0	1857.89	2186.67	0
	E2022.022z	293.784	1356.51	0	302.501	1652.14	0
	MEP.L.01.01	3.05487	12013.2	14.3067	3.20165	14818.8	17.6479
	MEP.M.06.06	3.96038	0	0	4.04779	0.165687	0.00161327
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	57.057	0	0	57.825	176.502	0.0566724
	MEP.M.08.01	27.0155	0	0	27.0155	94.3588	0.0503246
	MEP.P.01.02	1.02949	0	0	1.03352	0	0
	MEP.P.02.06	15.1666	0	0	15.4409	0	0
	MEP.P.03.02	8.73726	0	0	8.85001	0	0
	MEP.P.06.01	8.13267	0	0	8.14174	151.222	0.0603925
306	bld-306
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	106.953	0	0	109.39	10.44	0.0556686
	B3011.011z	267.508	0	0	291.87	101.374	0.26104
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	24.9239	59075.1	98.9355	25.2967	60835.6	101.802
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	75.8512	58820.8	4.96487	76.468	60384.6	5.09765
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	286.857	0	0	289.64	842.543	1.05668
	E2022.001u	0	0	0	0	0	0
